Freq.	I(D1)
8.31763771102585e+002	(-1.44527410526864e+002dB,2.05943701313495e+001°)
8.33681184619548e+002	(-1.44524928109615e+002dB,2.06378408292710e+001°)
8.35603018231162e+002	(-1.44522435701954e+002dB,2.06813868722890e+001°)
8.37529282126796e+002	(-1.44519933188977e+002dB,2.07250080902696e+001°)
8.39459986519311e+002	(-1.44517420616111e+002dB,2.07687047118916e+001°)
8.41395141645108e+002	(-1.44514897895087e+002dB,2.08124766319183e+001°)
8.43334757764188e+002	(-1.44512365017705e+002dB,2.08563239446597e+001°)
8.45278845160202e+002	(-1.44509821922316e+002dB,2.09002466099141e+001°)
8.47227414140509e+002	(-1.44507268573900e+002dB,2.09442446536417e+001°)
8.49180475036226e+002	(-1.44504704963992e+002dB,2.09883181685360e+001°)
8.51138038202288e+002	(-1.44502131030777e+002dB,2.10324671119862e+001°)
8.53100114017501e+002	(-1.44499546765608e+002dB,2.10766915756540e+001°)
8.55066712884595e+002	(-1.44496952106558e+002dB,2.11209915153826e+001°)
8.57037845230281e+002	(-1.44494347044813e+002dB,2.11653670215673e+001°)
8.59013521505306e+002	(-1.44491731518332e+002dB,2.12098180485276e+001°)
8.60993752184511e+002	(-1.44489105518126e+002dB,2.12543446855431e+001°)
8.62978547766881e+002	(-1.44486468982047e+002dB,2.12989468852604e+001°)
8.64967918775603e+002	(-1.44483821874437e+002dB,2.13436246675218e+001°)
8.66961875758126e+002	(-1.44481164212529e+002dB,2.13883781883125e+001°)
8.68960429286211e+002	(-1.44478495881035e+002dB,2.14332072610972e+001°)
8.70963589955990e+002	(-1.44475816897039e+002dB,2.14781120404936e+001°)
8.72971368388021e+002	(-1.44473127250985e+002dB,2.15230926126585e+001°)
8.74983775227345e+002	(-1.44470426827526e+002dB,2.15681487878961e+001°)
8.77000821143543e+002	(-1.44467715617036e+002dB,2.16132806504291e+001°)
8.79022516830792e+002	(-1.44464993609762e+002dB,2.16584882841777e+001°)
8.81048873007922e+002	(-1.44462260743082e+002dB,2.17037716343020e+001°)
8.83079900418470e+002	(-1.44459517007068e+002dB,2.17491307836207e+001°)
8.85115609830743e+002	(-1.44456762365327e+002dB,2.17945657450923e+001°)
8.87156012037868e+002	(-1.44453996728776e+002dB,2.18400763916991e+001°)
8.89201117857855e+002	(-1.44451220113584e+002dB,2.18856628737203e+001°)
8.91250938133652e+002	(-1.44448432483165e+002dB,2.19313252018270e+001°)
8.93305483733202e+002	(-1.44445633774591e+002dB,2.19770633161792e+001°)
8.95364765549500e+002	(-1.44442823951196e+002dB,2.20228772255780e+001°)
8.97428794500654e+002	(-1.44440003002473e+002dB,2.20687670083774e+001°)
8.99497581529941e+002	(-1.44437170891574e+002dB,2.21147326721824e+001°)
9.01571137605862e+002	(-1.44434327529187e+002dB,2.21607740832174e+001°)
9.03649473722206e+002	(-1.44431472983150e+002dB,2.22068915290423e+001°)
9.05732600898105e+002	(-1.44428607085507e+002dB,2.22530846625612e+001°)
9.07820530178090e+002	(-1.44425729877743e+002dB,2.22993536995532e+001°)
9.09913272632156e+002	(-1.44422841322684e+002dB,2.23456986439262e+001°)
9.12010839355814e+002	(-1.44419941356994e+002dB,2.23921194276070e+001°)
9.14113241470154e+002	(-1.44417029943424e+002dB,2.24386160526231e+001°)
9.16220490121903e+002	(-1.44414107070744e+002dB,2.24851885912979e+001°)
9.18332596483484e+002	(-1.44411172675484e+002dB,2.25318369728885e+001°)
9.20449571753074e+002	(-1.44408226720216e+002dB,2.25785611969158e+001°)
9.22571427154666e+002	(-1.44405269193475e+002dB,2.26253613336552e+001°)
9.24698173938125e+002	(-1.44402300031655e+002dB,2.26722373096884e+001°)
9.26829823379251e+002	(-1.44399319223141e+002dB,2.27191891938012e+001°)
9.28966386779838e+002	(-1.44396326704240e+002dB,2.27662169107794e+001°)
9.31107875467732e+002	(-1.44393322463184e+002dB,2.28133205279826e+001°)
9.33254300796892e+002	(-1.44390306462132e+002dB,2.28605000404195e+001°)
9.35405674147453e+002	(-1.44387278611359e+002dB,2.29077552977146e+001°)
9.37562006925781e+002	(-1.44384238924820e+002dB,2.29550864371192e+001°)
9.39723310564538e+002	(-1.44381187338618e+002dB,2.30024933787327e+001°)
9.41889596522742e+002	(-1.44378123814751e+002dB,2.30499761136490e+001°)
9.44060876285823e+002	(-1.44375048340984e+002dB,2.30975347051150e+001°)
9.46237161365693e+002	(-1.44371960853323e+002dB,2.31451690701055e+001°)
9.48418463300797e+002	(-1.44368861313576e+002dB,2.31928791975055e+001°)
9.50604793656181e+002	(-1.44365749709318e+002dB,2.32406651478937e+001°)
9.52796164023551e+002	(-1.44362626002182e+002dB,2.32885269089472e+001°)
9.54992586021335e+002	(-1.44359490102285e+002dB,2.33364643203297e+001°)
9.57194071294743e+002	(-1.44356342022739e+002dB,2.33844775139110e+001°)
9.59400631515831e+002	(-1.44353181725052e+002dB,2.34325664742496e+001°)
9.61612278383562e+002	(-1.44350009144960e+002dB,2.34807311117225e+001°)
9.63829023623868e+002	(-1.44346824192576e+002dB,2.35289712611966e+001°)
9.66050878989711e+002	(-1.44343626932021e+002dB,2.35772871993773e+001°)
9.68277856261146e+002	(-1.44340417298885e+002dB,2.36256788338757e+001°)
9.70509967245386e+002	(-1.44337195228790e+002dB,2.36741460708531e+001°)
9.72747223776861e+002	(-1.44333960708582e+002dB,2.37226889635129e+001°)
9.74989637717283e+002	(-1.44330713648237e+002dB,2.37713073417210e+001°)
9.77237220955706e+002	(-1.44327454060087e+002dB,2.38200013311682e+001°)
9.79489985408594e+002	(-1.44324181905157e+002dB,2.38687709087668e+001°)
9.81747943019879e+002	(-1.44320897093411e+002dB,2.39176159006678e+001°)
9.84011105761028e+002	(-1.44317599636898e+002dB,2.39665364308749e+001°)
9.86279485631105e+002	(-1.44314289522005e+002dB,2.40155325481459e+001°)
9.88553094656833e+002	(-1.44310966607673e+002dB,2.40646039256821e+001°)
9.90831944892661e+002	(-1.44307630931203e+002dB,2.41137507601255e+001°)
9.93116048420827e+002	(-1.44304282453375e+002dB,2.41629730223186e+001°)
9.95405417351420e+002	(-1.44300921084066e+002dB,2.42122705321604e+001°)
9.97700063822446e+002	(-1.44297546834850e+002dB,2.42616434089895e+001°)
9.99999999999893e+002	(-1.44294159640993e+002dB,2.43110915454881e+001°)
1.00230523807779e+003	(-1.44290759488467e+002dB,2.43606149846388e+001°)
1.00461579027829e+003	(-1.44287346287171e+002dB,2.44102135411163e+001°)
1.00693166885170e+003	(-1.44283920048341e+002dB,2.44598873315107e+001°)
1.00925288607658e+003	(-1.44280480732416e+002dB,2.45096363206482e+001°)
1.01157945425979e+003	(-1.44277028249295e+002dB,2.45594603195412e+001°)
1.01391138573657e+003	(-1.44273562635212e+002dB,2.46093595190032e+001°)
1.01624869287059e+003	(-1.44270083774751e+002dB,2.46593336520191e+001°)
1.01859138805401e+003	(-1.44266591678764e+002dB,2.47093828313210e+001°)
1.02093948370757e+003	(-1.44263086257120e+002dB,2.47595068636198e+001°)
1.02329299228064e+003	(-1.44259567520496e+002dB,2.48097058603933e+001°)
1.02565192625130e+003	(-1.44256035429088e+002dB,2.48599797792254e+001°)
1.02801629812636e+003	(-1.44252489892787e+002dB,2.49103284230616e+001°)
1.03038612044150e+003	(-1.44248930922030e+002dB,2.49607519012162e+001°)
1.03276140576129e+003	(-1.44245358451816e+002dB,2.50112500912139e+001°)
1.03514216667923e+003	(-1.44241772442255e+002dB,2.50618229463850e+001°)
1.03752841581790e+003	(-1.44238172853396e+002dB,2.51124704194937e+001°)
1.03992016582895e+003	(-1.44234559695337e+002dB,2.51631926167559e+001°)
1.04231742939319e+003	(-1.44230932852955e+002dB,2.52139892563923e+001°)
1.04472021922069e+003	(-1.44227292311258e+002dB,2.52648603653272e+001°)
1.04712854805079e+003	(-1.44223638055144e+002dB,2.53158059698704e+001°)
1.04954242865221e+003	(-1.44219969994590e+002dB,2.53668258617381e+001°)
1.05196187382311e+003	(-1.44216288139372e+002dB,2.54179201431573e+001°)
1.05438689639114e+003	(-1.44212592424378e+002dB,2.54690886816852e+001°)
1.05681750921354e+003	(-1.44208882834309e+002dB,2.55203314999186e+001°)
1.05925372517717e+003	(-1.44205159279191e+002dB,2.55716483846400e+001°)
1.06169555719861e+003	(-1.44201421768525e+002dB,2.56230394347789e+001°)
1.06414301822420e+003	(-1.44197670261978e+002dB,2.56745045920453e+001°)
1.06659612123014e+003	(-1.44193904669627e+002dB,2.57260436393924e+001°)
1.06905487922254e+003	(-1.44190124975993e+002dB,2.57776565945278e+001°)
1.07151930523749e+003	(-1.44186331165499e+002dB,2.58293434744143e+001°)
1.07398941234113e+003	(-1.44182523148264e+002dB,2.58811040583750e+001°)
1.07646521362972e+003	(-1.44178700933379e+002dB,2.59329384404858e+001°)
1.07894672222971e+003	(-1.44174864455703e+002dB,2.59848464766296e+001°)
1.08143395129782e+003	(-1.44171013699467e+002dB,2.60368281801826e+001°)
1.08392691402109e+003	(-1.44167148574876e+002dB,2.60888833253508e+001°)
1.08642562361695e+003	(-1.44163269090786e+002dB,2.61410120025598e+001°)
1.08893009333331e+003	(-1.44159375182037e+002dB,2.61932140633076e+001°)
1.09144033644864e+003	(-1.44155466808137e+002dB,2.62454894370812e+001°)
1.09395636627197e+003	(-1.44151543928566e+002dB,2.62978380524472e+001°)
1.09647819614306e+003	(-1.44147606527304e+002dB,2.63502599171004e+001°)
1.09900583943240e+003	(-1.44143654514745e+002dB,2.64027547970457e+001°)
1.10153930954129e+003	(-1.44139687899325e+002dB,2.64553227782782e+001°)
1.10407861990195e+003	(-1.44135706591497e+002dB,2.65079636241672e+001°)
1.10662378397754e+003	(-1.44131710599601e+002dB,2.65606774187188e+001°)
1.10917481526228e+003	(-1.44127699858548e+002dB,2.66134640035761e+001°)
1.11173172728147e+003	(-1.44123674352100e+002dB,2.66663233805859e+001°)
1.11429453359161e+003	(-1.44119633990826e+002dB,2.67192553080318e+001°)
1.11686324778044e+003	(-1.44115578782841e+002dB,2.67722598663601e+001°)
1.11943788346703e+003	(-1.44111508638782e+002dB,2.68253368112474e+001°)
1.12201845430184e+003	(-1.44107423566657e+002dB,2.68784862213330e+001°)
1.12460497396680e+003	(-1.44103323477161e+002dB,2.69317078498267e+001°)
1.12719745617539e+003	(-1.44099208378205e+002dB,2.69850017734640e+001°)
1.12979591467267e+003	(-1.44095078204810e+002dB,2.70383678241554e+001°)
1.13240036323543e+003	(-1.44090932916271e+002dB,2.70918059141449e+001°)
1.13501081567219e+003	(-1.44086772496086e+002dB,2.71453160360883e+001°)
1.13762728582330e+003	(-1.44082596855166e+002dB,2.71988979362930e+001°)
1.14024978756104e+003	(-1.44078406001163e+002dB,2.72525516870880e+001°)
1.14287833478964e+003	(-1.44074199845061e+002dB,2.73062770322578e+001°)
1.14551294144541e+003	(-1.44069978394406e+002dB,2.73600740423995e+001°)
1.14815362149676e+003	(-1.44065741560295e+002dB,2.74139424583704e+001°)
1.15080038894431e+003	(-1.44061489350177e+002dB,2.74678823489411e+001°)
1.15345325782096e+003	(-1.44057221675231e+002dB,2.75218934524149e+001°)
1.15611224219197e+003	(-1.44052938542830e+002dB,2.75759758355637e+001°)
1.15877735615500e+003	(-1.44048639912196e+002dB,2.76301293995220e+001°)
1.16144861384021e+003	(-1.44044325694670e+002dB,2.76843538783858e+001°)
1.16412602941036e+003	(-1.44039995849613e+002dB,2.77386491704880e+001°)
1.16680961706083e+003	(-1.44035650384239e+002dB,2.77930153387085e+001°)
1.16949939101974e+003	(-1.44031289233898e+002dB,2.78474521965774e+001°)
1.17219536554800e+003	(-1.44026912357935e+002dB,2.79019596388449e+001°)
1.17489755493940e+003	(-1.44022519715668e+002dB,2.79565375595923e+001°)
1.17760597352068e+003	(-1.44018111266469e+002dB,2.80111858511517e+001°)
1.18032063565160e+003	(-1.44013686993444e+002dB,2.80659044890485e+001°)
1.18304155572503e+003	(-1.44009246808384e+002dB,2.81206931963145e+001°)
1.18576874816703e+003	(-1.44004790718214e+002dB,2.81755520293983e+001°)
1.18850222743689e+003	(-1.44000318634826e+002dB,2.82304807088387e+001°)
1.19124200802724e+003	(-1.43995830541381e+002dB,2.82854792052184e+001°)
1.19398810446414e+003	(-1.43991326397297e+002dB,2.83405474042162e+001°)
1.19674053130711e+003	(-1.43986806162013e+002dB,2.83956851902747e+001°)
1.19949930314924e+003	(-1.43982269794978e+002dB,2.84508924467493e+001°)
1.20226443461728e+003	(-1.43977717279254e+002dB,2.85061691401691e+001°)
1.20503594037166e+003	(-1.43973148527115e+002dB,2.85615149828245e+001°)
1.20781383510664e+003	(-1.43968563521691e+002dB,2.86169299387183e+001°)
1.21059813355035e+003	(-1.43963962222503e+002dB,2.86724138865175e+001°)
1.21338885046484e+003	(-1.43959344589104e+002dB,2.87279667035569e+001°)
1.21618600064623e+003	(-1.43954710581066e+002dB,2.87835882660633e+001°)
1.21898959892473e+003	(-1.43950060157967e+002dB,2.88392784492274e+001°)
1.22179966016473e+003	(-1.43945393279444e+002dB,2.88950371266717e+001°)
1.22461619926491e+003	(-1.43940709928506e+002dB,2.89508642566117e+001°)
1.22743923115827e+003	(-1.43936009994690e+002dB,2.90067594542050e+001°)
1.23026877081224e+003	(-1.43931293507830e+002dB,2.90627228459368e+001°)
1.23310483322877e+003	(-1.43926560404264e+002dB,2.91187542155298e+001°)
1.23594743344437e+003	(-1.43921810620465e+002dB,2.91748533450854e+001°)
1.23879658653023e+003	(-1.43917044162815e+002dB,2.92310202725646e+001°)
1.24165230759227e+003	(-1.43912260944579e+002dB,2.92872546919458e+001°)
1.24451461177124e+003	(-1.43907460948897e+002dB,2.93435565531187e+001°)
1.24738351424280e+003	(-1.43902644158816e+002dB,2.93999258054665e+001°)
1.25025903021758e+003	(-1.43897810511030e+002dB,2.94563622247354e+001°)
1.25314117494127e+003	(-1.43892959919230e+002dB,2.95128654988211e+001°)
1.25602996369473e+003	(-1.43888092412853e+002dB,2.95694357461410e+001°)
1.25892541179402e+003	(-1.43883207928781e+002dB,2.96260727384557e+001°)
1.26182753459053e+003	(-1.43878306427058e+002dB,2.96827763330046e+001°)
1.26473634747101e+003	(-1.43873387844778e+002dB,2.97395462985735e+001°)
1.26765186585770e+003	(-1.43868452211151e+002dB,2.97963827501765e+001°)
1.27057410520840e+003	(-1.43863499394301e+002dB,2.98532851939718e+001°)
1.27350308101652e+003	(-1.43858529400513e+002dB,2.99102536555709e+001°)
1.27643880881120e+003	(-1.43853542190040e+002dB,2.99672879860900e+001°)
1.27938130415738e+003	(-1.43848537723214e+002dB,3.00243880350290e+001°)
1.28233058265588e+003	(-1.43843515960372e+002dB,3.00815536511554e+001°)
1.28528665994347e+003	(-1.43838476839096e+002dB,3.01387845940650e+001°)
1.28824955169299e+003	(-1.43833420365531e+002dB,3.01960808848744e+001°)
1.29121927361339e+003	(-1.43828346477317e+002dB,3.02534422809904e+001°)
1.29419584144984e+003	(-1.43823255112239e+002dB,3.03108685383106e+001°)
1.29717927098381e+003	(-1.43818146230980e+002dB,3.03683594989507e+001°)
1.30016957803314e+003	(-1.43813019839693e+002dB,3.04259151797113e+001°)
1.30316677845215e+003	(-1.43807875853630e+002dB,3.04835352448508e+001°)
1.30617088813169e+003	(-1.43802714278953e+002dB,3.05412197090331e+001°)
1.30918192299926e+003	(-1.43797535053752e+002dB,3.05989683220006e+001°)
1.31219989901905e+003	(-1.43792338116313e+002dB,3.06567808315408e+001°)
1.31522483219209e+003	(-1.43787123427632e+002dB,3.07146570726060e+001°)
1.31825673855626e+003	(-1.43781890993878e+002dB,3.07725970557768e+001°)
1.32129563418642e+003	(-1.43776640730974e+002dB,3.08306004367252e+001°)
1.32434153519451e+003	(-1.43771372622601e+002dB,3.08886671353309e+001°)
1.32739445772959e+003	(-1.43766086629919e+002dB,3.09467969818758e+001°)
1.33045441797794e+003	(-1.43760782714162e+002dB,3.10049898052876e+001°)
1.33352143216317e+003	(-1.43755460814227e+002dB,3.10632453441698e+001°)
1.33659551654629e+003	(-1.43750120913932e+002dB,3.11215635139504e+001°)
1.33967668742578e+003	(-1.43744762974689e+002dB,3.11799441400653e+001°)
1.34276496113771e+003	(-1.43739386935673e+002dB,3.12383869571907e+001°)
1.34586035405579e+003	(-1.43733992780825e+002dB,3.12968918773238e+001°)
1.34896288259150e+003	(-1.43728580494045e+002dB,3.13554588116229e+001°)
1.35207256319412e+003	(-1.43723149992470e+002dB,3.14140874014979e+001°)
1.35518941235088e+003	(-1.43717701237948e+002dB,3.14727774659376e+001°)
1.35831344658700e+003	(-1.43712234214591e+002dB,3.15315289124371e+001°)
1.36144468246579e+003	(-1.43706748884325e+002dB,3.15903415576789e+001°)
1.36458313658877e+003	(-1.43701245187003e+002dB,3.16492151272781e+001°)
1.36772882559569e+003	(-1.43695723128999e+002dB,3.17081496152728e+001°)
1.37088176616470e+003	(-1.43690182628204e+002dB,3.17671446548886e+001°)
1.37404197501236e+003	(-1.43684623646942e+002dB,3.18262000575531e+001°)
1.37720946889379e+003	(-1.43679046169608e+002dB,3.18853157241057e+001°)
1.38038426460273e+003	(-1.43673450158590e+002dB,3.19444914639347e+001°)
1.38356637897162e+003	(-1.43667835576371e+002dB,3.20037270850557e+001°)
1.38675582887173e+003	(-1.43662202385473e+002dB,3.20630223947478e+001°)
1.38995263121319e+003	(-1.43656550504731e+002dB,3.21223770171922e+001°)
1.39315680294514e+003	(-1.43650879962658e+002dB,3.21817910288768e+001°)
1.39636836105578e+003	(-1.43645190678275e+002dB,3.22412640516378e+001°)
1.39958732257246e+003	(-1.43639482614572e+002dB,3.23007958871954e+001°)
1.40281370456180e+003	(-1.43633755778175e+002dB,3.23603865185479e+001°)
1.40604752412975e+003	(-1.43628010088548e+002dB,3.24200355632848e+001°)
1.40928879842171e+003	(-1.43622245530683e+002dB,3.24797429107504e+001°)
1.41253754462259e+003	(-1.43616462046109e+002dB,3.25395082670647e+001°)
1.41579377995692e+003	(-1.43610659598270e+002dB,3.25993314279121e+001°)
1.41905752168893e+003	(-1.43604838193971e+002dB,3.26592123710668e+001°)
1.42232878712265e+003	(-1.43598997753428e+002dB,3.27191507071849e+001°)
1.42560759360202e+003	(-1.43593138261949e+002dB,3.27791463201480e+001°)
1.42889395851094e+003	(-1.43587259661707e+002dB,3.28391989093787e+001°)
1.43218789927338e+003	(-1.43581361916604e+002dB,3.28993082647943e+001°)
1.43548943335349e+003	(-1.43575445012152e+002dB,3.29594742669643e+001°)
1.43879857825568e+003	(-1.43569508912380e+002dB,3.30196967035212e+001°)
1.44211535152470e+003	(-1.43563553581426e+002dB,3.30799753608589e+001°)
1.44543977074576e+003	(-1.43557578962106e+002dB,3.31403099320554e+001°)
1.44877185354459e+003	(-1.43551585018834e+002dB,3.32007002010488e+001°)
1.45211161758757e+003	(-1.43545571737508e+002dB,3.32611460427195e+001°)
1.45545908058180e+003	(-1.43539539061330e+002dB,3.33216471465228e+001°)
1.45881426027518e+003	(-1.43533486997656e+002dB,3.33822034775900e+001°)
1.46217717445655e+003	(-1.43527415447353e+002dB,3.34428145377782e+001°)
1.46554784095574e+003	(-1.43521324417950e+002dB,3.35034802901057e+001°)
1.46892627764370e+003	(-1.43515213853228e+002dB,3.35642004187470e+001°)
1.47231250243255e+003	(-1.43509083697219e+002dB,3.36249746061738e+001°)
1.47570653327572e+003	(-1.43502933999857e+002dB,3.36858029987571e+001°)
1.47910838816803e+003	(-1.43496764662962e+002dB,3.37466850911111e+001°)
