Freq.	V(vd)
7.81627804588250e+002	(-4.97399381260013e-003dB,-1.15896877174661e-002°)
7.83429642766132e+002	(-4.97399463281361e-003dB,-1.16164047061721e-002°)
7.85235634609992e+002	(-4.97399545682004e-003dB,-1.16431832838927e-002°)
7.87045789695019e+002	(-4.97399628462423e-003dB,-1.16700235926052e-002°)
7.88860117618474e+002	(-4.97399711625128e-003dB,-1.16969257746143e-002°)
7.90678627999745e+002	(-4.97399795171758e-003dB,-1.17238899725525e-002°)
7.92501330480391e+002	(-4.97399879103955e-003dB,-1.17509163293813e-002°)
7.94328234724200e+002	(-4.97399963423550e-003dB,-1.17780049883918e-002°)
7.96159350417237e+002	(-4.97400048132379e-003dB,-1.18051560932052e-002°)
7.97994687267895e+002	(-4.97400133232176e-003dB,-1.18323697877739e-002°)
7.99834255006947e+002	(-4.97400218724680e-003dB,-1.18596462163823e-002°)
8.01678063387597e+002	(-4.97400304611916e-003dB,-1.18869855236471e-002°)
8.03526122185535e+002	(-4.97400390895621e-003dB,-1.19143878545186e-002°)
8.05378441198984e+002	(-4.97400477577436e-003dB,-1.19418533542812e-002°)
8.07235030248755e+002	(-4.97400564659579e-003dB,-1.19693821685542e-002°)
8.09095899178299e+002	(-4.97400652143595e-003dB,-1.19969744432925e-002°)
8.10961057853758e+002	(-4.97400740031316e-003dB,-1.20246303247877e-002°)
8.12830516164016e+002	(-4.97400828324770e-003dB,-1.20523499596683e-002°)
8.14704284020756e+002	(-4.97400917025788e-003dB,-1.20801334949011e-002°)
8.16582371358508e+002	(-4.97401006136399e-003dB,-1.21079810777915e-002°)
8.18464788134706e+002	(-4.97401095658144e-003dB,-1.21358928559846e-002°)
8.20351544329734e+002	(-4.97401185592955e-003dB,-1.21638689774659e-002°)
8.22242649946986e+002	(-4.97401275943049e-003dB,-1.21919095905619e-002°)
8.24138115012917e+002	(-4.97401366710166e-003dB,-1.22200148439410e-002°)
8.26037949577094e+002	(-4.97401457896232e-003dB,-1.22481848866146e-002°)
8.27942163712249e+002	(-4.97401549503373e-003dB,-1.22764198679372e-002°)
8.29850767514337e+002	(-4.97401641532938e-003dB,-1.23047199376079e-002°)
8.31763771102585e+002	(-4.97401733987628e-003dB,-1.23330852456708e-002°)
8.33681184619548e+002	(-4.97401826868989e-003dB,-1.23615159425158e-002°)
8.35603018231162e+002	(-4.97401920178950e-003dB,-1.23900121788797e-002°)
8.37529282126796e+002	(-4.97402013919922e-003dB,-1.24185741058466e-002°)
8.39459986519311e+002	(-4.97402108093353e-003dB,-1.24472018748490e-002°)
8.41395141645108e+002	(-4.97402202701656e-003dB,-1.24758956376682e-002°)
8.43334757764188e+002	(-4.97402297746567e-003dB,-1.25046555464359e-002°)
8.45278845160202e+002	(-4.97402393230016e-003dB,-1.25334817536340e-002°)
8.47227414140509e+002	(-4.97402489154125e-003dB,-1.25623744120962e-002°)
8.49180475036226e+002	(-4.97402585521404e-003dB,-1.25913336750085e-002°)
8.51138038202288e+002	(-4.97402682333203e-003dB,-1.26203596959099e-002°)
8.53100114017501e+002	(-4.97402779591838e-003dB,-1.26494526286935e-002°)
8.55066712884595e+002	(-4.97402877299528e-003dB,-1.26786126276069e-002°)
8.57037845230281e+002	(-4.97402975458202e-003dB,-1.27078398472536e-002°)
8.59013521505306e+002	(-4.97403074069792e-003dB,-1.27371344425933e-002°)
8.60993752184511e+002	(-4.97403173136708e-003dB,-1.27664965689430e-002°)
8.62978547766881e+002	(-4.97403272661074e-003dB,-1.27959263819776e-002°)
8.64967918775603e+002	(-4.97403372644626e-003dB,-1.28254240377311e-002°)
8.66961875758126e+002	(-4.97403473089487e-003dB,-1.28549896925971e-002°)
8.68960429286211e+002	(-4.97403573998359e-003dB,-1.28846235033295e-002°)
8.70963589955990e+002	(-4.97403675372785e-003dB,-1.29143256270440e-002°)
8.72971368388021e+002	(-4.97403777214985e-003dB,-1.29440962212180e-002°)
8.74983775227345e+002	(-4.97403879527564e-003dB,-1.29739354436924e-002°)
8.77000821143543e+002	(-4.97403982312259e-003dB,-1.30038434526715e-002°)
8.79022516830792e+002	(-4.97404085571482e-003dB,-1.30338204067247e-002°)
8.81048873007922e+002	(-4.97404189307259e-003dB,-1.30638664647866e-002°)
8.83079900418470e+002	(-4.97404293522099e-003dB,-1.30939817861585e-002°)
8.85115609830743e+002	(-4.97404398217545e-003dB,-1.31241665305086e-002°)
8.87156012037868e+002	(-4.97404503396397e-003dB,-1.31544208578735e-002°)
8.89201117857855e+002	(-4.97404609060679e-003dB,-1.31847449286585e-002°)
8.91250938133652e+002	(-4.97404715212997e-003dB,-1.32151389036388e-002°)
8.93305483733202e+002	(-4.97404821854896e-003dB,-1.32456029439600e-002°)
8.95364765549500e+002	(-4.97404928989366e-003dB,-1.32761372111395e-002°)
8.97428794500654e+002	(-4.97405036618144e-003dB,-1.33067418670668e-002°)
8.99497581529941e+002	(-4.97405144743835e-003dB,-1.33374170740046e-002°)
9.01571137605862e+002	(-4.97405253368465e-003dB,-1.33681629945899e-002°)
9.03649473722206e+002	(-4.97405362494543e-003dB,-1.33989797918344e-002°)
9.05732600898105e+002	(-4.97405472124193e-003dB,-1.34298676291255e-002°)
9.07820530178090e+002	(-4.97405582260018e-003dB,-1.34608266702274e-002°)
9.09913272632156e+002	(-4.97405692904238e-003dB,-1.34918570792818e-002°)
9.12010839355814e+002	(-4.97405804059266e-003dB,-1.35229590208089e-002°)
9.14113241470154e+002	(-4.97405915727031e-003dB,-1.35541326597078e-002°)
9.16220490121903e+002	(-4.97406027910524e-003dB,-1.35853781612581e-002°)
9.18332596483484e+002	(-4.97406140611772e-003dB,-1.36166956911203e-002°)
9.20449571753074e+002	(-4.97406253833090e-003dB,-1.36480854153366e-002°)
9.22571427154666e+002	(-4.97406367577180e-003dB,-1.36795475003322e-002°)
9.24698173938125e+002	(-4.97406481846068e-003dB,-1.37110821129159e-002°)
9.26829823379251e+002	(-4.97406596642649e-003dB,-1.37426894202809e-002°)
9.28966386779838e+002	(-4.97406711968949e-003dB,-1.37743695900060e-002°)
9.31107875467732e+002	(-4.97406827827670e-003dB,-1.38061227900563e-002°)
9.33254300796892e+002	(-4.97406944221224e-003dB,-1.38379491887839e-002°)
9.35405674147453e+002	(-4.97407061151926e-003dB,-1.38698489549291e-002°)
9.37562006925781e+002	(-4.97407178622286e-003dB,-1.39018222576213e-002°)
9.39723310564538e+002	(-4.97407296635004e-003dB,-1.39338692663797e-002°)
9.41889596522742e+002	(-4.97407415192301e-003dB,-1.39659901511141e-002°)
9.44060876285823e+002	(-4.97407534296878e-003dB,-1.39981850821264e-002°)
9.46237161365693e+002	(-4.97407653951243e-003dB,-1.40304542301107e-002°)
9.48418463300797e+002	(-4.97407774157809e-003dB,-1.40627977661547e-002°)
9.50604793656181e+002	(-4.97407894919470e-003dB,-1.40952158617406e-002°)
9.52796164023551e+002	(-4.97408016238350e-003dB,-1.41277086887458e-002°)
9.54992586021335e+002	(-4.97408138117246e-003dB,-1.41602764194439e-002°)
9.57194071294743e+002	(-4.97408260558763e-003dB,-1.41929192265058e-002°)
9.59400631515831e+002	(-4.97408383565507e-003dB,-1.42256372830002e-002°)
9.61612278383562e+002	(-4.97408507139793e-003dB,-1.42584307623950e-002°)
9.63829023623868e+002	(-4.97408635255576e-003dB,-1.42912998384925e-002°)
9.66050878989711e+002	(-4.97408759973342e-003dB,-1.43242446856917e-002°)
9.68277856261146e+002	(-4.97408885266754e-003dB,-1.43572654785976e-002°)
9.70509967245386e+002	(-4.97409011138516e-003dB,-1.43903623922831e-002°)
9.72747223776861e+002	(-4.97409137591425e-003dB,-1.44235356022247e-002°)
9.74989637717283e+002	(-4.97409264627990e-003dB,-1.44567852843033e-002°)
9.77237220955706e+002	(-4.97409392250912e-003dB,-1.44901116148053e-002°)
9.79489985408594e+002	(-4.97409520462797e-003dB,-1.45235147704236e-002°)
9.81747943019879e+002	(-4.97409649266636e-003dB,-1.45569949282582e-002°)
9.84011105761028e+002	(-4.97409778664744e-003dB,-1.45905522658175e-002°)
9.86279485631105e+002	(-4.97409908660403e-003dB,-1.46241869610191e-002°)
9.88553094656833e+002	(-4.97410039256023e-003dB,-1.46578991921907e-002°)
9.90831944892661e+002	(-4.97410170454501e-003dB,-1.46916891380712e-002°)
9.93116048420827e+002	(-4.97410302258441e-003dB,-1.47255569778112e-002°)
9.95405417351420e+002	(-4.97410434670641e-003dB,-1.47595028909747e-002°)
9.97700063822446e+002	(-4.97410567694382e-003dB,-1.47935270575395e-002°)
9.99999999999893e+002	(-4.97410701331883e-003dB,-1.48276296578981e-002°)
1.00230523807779e+003	(-4.97410835586328e-003dB,-1.48618108728590e-002°)
1.00461579027829e+003	(-4.97410970460516e-003dB,-1.48960708836477e-002°)
1.00693166885170e+003	(-4.97411105957244e-003dB,-1.49304098719070e-002°)
1.00925288607658e+003	(-4.97411242079118e-003dB,-1.49648280196989e-002°)
1.01157945425979e+003	(-4.97411378829515e-003dB,-1.49993255095048e-002°)
1.01391138573657e+003	(-4.97411516211039e-003dB,-1.50339025242269e-002°)
1.01624869287059e+003	(-4.97411654226972e-003dB,-1.50685592471889e-002°)
1.01859138805401e+003	(-4.97411792879726e-003dB,-1.51032958621373e-002°)
1.02093948370757e+003	(-4.97411932172388e-003dB,-1.51381125532421e-002°)
1.02329299228064e+003	(-4.97412072108143e-003dB,-1.51730095050977e-002°)
1.02565192625130e+003	(-4.97412212689692e-003dB,-1.52079869027242e-002°)
1.02801629812636e+003	(-4.97412353920315e-003dB,-1.52430449315683e-002°)
1.03038612044150e+003	(-4.97412495802619e-003dB,-1.52781837775039e-002°)
1.03276140576129e+003	(-4.97412638339979e-003dB,-1.53134036268336e-002°)
1.03514216667923e+003	(-4.97412781535194e-003dB,-1.53487046662895e-002°)
1.03752841581790e+003	(-4.97412925391449e-003dB,-1.53840870830341e-002°)
1.03992016582895e+003	(-4.97413069911637e-003dB,-1.54195510646612e-002°)
1.04231742939319e+003	(-4.97413215098944e-003dB,-1.54550967991973e-002°)
1.04472021922069e+003	(-4.97413360956359e-003dB,-1.54907244751023e-002°)
1.04712854805079e+003	(-4.97413507486972e-003dB,-1.55264342812704e-002°)
1.04954242865221e+003	(-4.97413654694061e-003dB,-1.55622264070312e-002°)
1.05196187382311e+003	(-4.97413802580523e-003dB,-1.55981010421511e-002°)
1.05438689639114e+003	(-4.97413951149540e-003dB,-1.56340583768337e-002°)
1.05681750921354e+003	(-4.97414100404491e-003dB,-1.56700986017209e-002°)
1.05925372517717e+003	(-4.97414250348366e-003dB,-1.57062219078945e-002°)
1.06169555719861e+003	(-4.97414400984252e-003dB,-1.57424284868764e-002°)
1.06414301822420e+003	(-4.97414552315528e-003dB,-1.57787185306302e-002°)
1.06659612123014e+003	(-4.97414704345280e-003dB,-1.58150922315621e-002°)
1.06905487922254e+003	(-4.97414857076790e-003dB,-1.58515497825216e-002°)
1.07151930523749e+003	(-4.97415010513144e-003dB,-1.58880913768029e-002°)
1.07398941234113e+003	(-4.97415164658009e-003dB,-1.59247172081458e-002°)
1.07646521362972e+003	(-4.97415319514088e-003dB,-1.59614274707366e-002°)
1.07894672222971e+003	(-4.97415475085046e-003dB,-1.59982223592096e-002°)
1.08143395129782e+003	(-4.97415631374067e-003dB,-1.60351020686472e-002°)
1.08392691402109e+003	(-4.97415788384626e-003dB,-1.60720667945820e-002°)
1.08642562361695e+003	(-4.97415946119617e-003dB,-1.61091167329971e-002°)
1.08893009333331e+003	(-4.97416104582995e-003dB,-1.61462520803276e-002°)
1.09144033644864e+003	(-4.97416263777656e-003dB,-1.61834730334611e-002°)
1.09395636627197e+003	(-4.97416423707170e-003dB,-1.62207797897394e-002°)
1.09647819614306e+003	(-4.97416584375010e-003dB,-1.62581725469590e-002°)
1.09900583943240e+003	(-4.97416745784166e-003dB,-1.62956515033725e-002°)
1.10153930954129e+003	(-4.97416907938403e-003dB,-1.63332168576895e-002°)
1.10407861990195e+003	(-4.97417070841194e-003dB,-1.63708688090776e-002°)
1.10662378397754e+003	(-4.97417234496109e-003dB,-1.64086075571635e-002°)
1.10917481526228e+003	(-4.97417398906235e-003dB,-1.64464333020342e-002°)
1.11173172728147e+003	(-4.97417564075143e-003dB,-1.64843462442379e-002°)
1.11429453359161e+003	(-4.97417730006596e-003dB,-1.65223465847852e-002°)
1.11686324778044e+003	(-4.97417896703874e-003dB,-1.65604345251498e-002°)
1.11943788346703e+003	(-4.97418064170546e-003dB,-1.65986102672703e-002°)
1.12201845430184e+003	(-4.97418232410281e-003dB,-1.66368740135503e-002°)
1.12460497396680e+003	(-4.97418401426551e-003dB,-1.66752259668604e-002°)
1.12719745617539e+003	(-4.97418571223023e-003dB,-1.67136663305386e-002°)
1.12979591467267e+003	(-4.97418741803267e-003dB,-1.67521953083918e-002°)
1.13240036323543e+003	(-4.97418913170853e-003dB,-1.67908131046966e-002°)
1.13501081567219e+003	(-4.97419085329351e-003dB,-1.68295199242006e-002°)
1.13762728582330e+003	(-4.97419258282524e-003dB,-1.68683159721235e-002°)
1.14024978756104e+003	(-4.97419432033942e-003dB,-1.69072014541577e-002°)
1.14287833478964e+003	(-4.97419606587465e-003dB,-1.69461765764702e-002°)
1.14551294144541e+003	(-4.97419781946663e-003dB,-1.69852415457030e-002°)
1.14815362149676e+003	(-4.97419958115298e-003dB,-1.70243965689745e-002°)
1.15080038894431e+003	(-4.97420135097038e-003dB,-1.70636418538807e-002°)
1.15345325782096e+003	(-4.97420312895741e-003dB,-1.71029776084959e-002°)
1.15611224219197e+003	(-4.97420491515172e-003dB,-1.71424040413743e-002°)
1.15877735615500e+003	(-4.97420670958995e-003dB,-1.71819213615508e-002°)
1.16144861384021e+003	(-4.97420851230879e-003dB,-1.72215297785421e-002°)
1.16412602941036e+003	(-4.97421032335261e-003dB,-1.72612295023479e-002°)
1.16680961706083e+003	(-4.97421214275422e-003dB,-1.73010207434521e-002°)
1.16949939101974e+003	(-4.97421397055415e-003dB,-1.73409037128237e-002°)
1.17219536554800e+003	(-4.97421580679002e-003dB,-1.73808786219181e-002°)
1.17489755493940e+003	(-4.97421765150139e-003dB,-1.74209456826781e-002°)
1.17760597352068e+003	(-4.97421950472783e-003dB,-1.74611051075352e-002°)
1.18032063565160e+003	(-4.97422136651083e-003dB,-1.75013571094104e-002°)
1.18304155572503e+003	(-4.97422323688319e-003dB,-1.75417019017157e-002°)
1.18576874816703e+003	(-4.97422511589219e-003dB,-1.75821396983550e-002°)
1.18850222743689e+003	(-4.97422700357352e-003dB,-1.76226707137254e-002°)
1.19124200802724e+003	(-4.97422889996580e-003dB,-1.76632951627180e-002°)
1.19398810446414e+003	(-4.97423080511243e-003dB,-1.77040132607195e-002°)
1.19674053130711e+003	(-4.97423271905490e-003dB,-1.77448252236130e-002°)
1.19949930314924e+003	(-4.97423464183085e-003dB,-1.77857312677794e-002°)
1.20226443461728e+003	(-4.97423657348080e-003dB,-1.78267316100981e-002°)
1.20503594037166e+003	(-4.97423851404818e-003dB,-1.78678264679489e-002°)
1.20781383510664e+003	(-4.97424046357156e-003dB,-1.79090160592124e-002°)
1.21059813355035e+003	(-4.97424242209438e-003dB,-1.79503006022715e-002°)
1.21338885046484e+003	(-4.97424438965717e-003dB,-1.79916803160126e-002°)
1.21618600064623e+003	(-4.97424636630140e-003dB,-1.80331554198266e-002°)
1.21898959892473e+003	(-4.97424835206857e-003dB,-1.80747261336102e-002°)
1.22179966016473e+003	(-4.97425034700210e-003dB,-1.81163926777671e-002°)
1.22461619926491e+003	(-4.97425235114541e-003dB,-1.81581552732089e-002°)
1.22743923115827e+003	(-4.97425436453999e-003dB,-1.82000141413566e-002°)
1.23026877081224e+003	(-4.97425638722443e-003dB,-1.82419695041415e-002°)
1.23310483322877e+003	(-4.97425841924602e-003dB,-1.82840215840067e-002°)
1.23594743344437e+003	(-4.97426046065009e-003dB,-1.83261706039079e-002°)
1.23879658653023e+003	(-4.97426251147526e-003dB,-1.83684167873148e-002°)
1.24165230759227e+003	(-4.97426457176493e-003dB,-1.84107603582123e-002°)
1.24451461177124e+003	(-4.97426664156736e-003dB,-1.84532015411016e-002°)
1.24738351424280e+003	(-4.97426872092209e-003dB,-1.84957405610015e-002°)
1.25025903021758e+003	(-4.97427080987352e-003dB,-1.85383776434493e-002°)
1.25314117494127e+003	(-4.97427290846796e-003dB,-1.85811130145026e-002°)
1.25602996369473e+003	(-4.97427501674787e-003dB,-1.86239469007397e-002°)
1.25892541179402e+003	(-4.97427713476148e-003dB,-1.86668795292615e-002°)
1.26182753459053e+003	(-4.97427926255030e-003dB,-1.87099111276923e-002°)
1.26473634747101e+003	(-4.97428140016159e-003dB,-1.87530419241813e-002°)
1.26765186585770e+003	(-4.97428354763781e-003dB,-1.87962721474032e-002°)
1.27057410520840e+003	(-4.97428570502721e-003dB,-1.88396020265604e-002°)
1.27350308101652e+003	(-4.97428787237610e-003dB,-1.88830317913833e-002°)
1.27643880881120e+003	(-4.97429004972694e-003dB,-1.89265616721320e-002°)
1.27938130415738e+003	(-4.97429223712796e-003dB,-1.89701918995975e-002°)
1.28233058265588e+003	(-4.97429443462646e-003dB,-1.90139227051025e-002°)
1.28528665994347e+003	(-4.97429664226680e-003dB,-1.90577543205034e-002°)
1.28824955169299e+003	(-4.97429886010014e-003dB,-1.91016869781907e-002°)
1.29121927361339e+003	(-4.97430108816796e-003dB,-1.91457209110908e-002°)
1.29419584144984e+003	(-4.97430332652140e-003dB,-1.91898563526670e-002°)
1.29717927098381e+003	(-4.97430557520485e-003dB,-1.92340935369210e-002°)
1.30016957803314e+003	(-4.97430783427040e-003dB,-1.92784326983935e-002°)
1.30316677845215e+003	(-4.97431010376051e-003dB,-1.93228740721662e-002°)
1.30617088813169e+003	(-4.97431238372923e-003dB,-1.93674178938626e-002°)
1.30918192299926e+003	(-4.97431467421802e-003dB,-1.94120643996495e-002°)
1.31219989901905e+003	(-4.97431697528191e-003dB,-1.94568138262379e-002°)
1.31522483219209e+003	(-4.97431928696622e-003dB,-1.95016664108846e-002°)
1.31825673855626e+003	(-4.97432160932114e-003dB,-1.95466223913933e-002°)
1.32129563418642e+003	(-4.97432394239588e-003dB,-1.95916820061160e-002°)
1.32434153519451e+003	(-4.97432628623772e-003dB,-1.96368454939540e-002°)
1.32739445772959e+003	(-4.97432864089971e-003dB,-1.96821130943594e-002°)
1.33045441797794e+003	(-4.97433100643012e-003dB,-1.97274850473363e-002°)
1.33352143216317e+003	(-4.97433338288007e-003dB,-1.97729615934420e-002°)
1.33659551654629e+003	(-4.97433577029878e-003dB,-1.98185429737885e-002°)
1.33967668742578e+003	(-4.97433816873738e-003dB,-1.98642294300434e-002°)
1.34276496113771e+003	(-4.97434057824412e-003dB,-1.99100212044316e-002°)
1.34586035405579e+003	(-4.97434299887592e-003dB,-1.99559185397362e-002°)
1.34896288259150e+003	(-4.97434543068103e-003dB,-2.00019216793002e-002°)
1.35207256319412e+003	(-4.97434787370867e-003dB,-2.00480308670273e-002°)
1.35518941235088e+003	(-4.97435032801285e-003dB,-2.00942463473836e-002°)
1.35831344658700e+003	(-4.97435279364666e-003dB,-2.01405683653988e-002°)
1.36144468246579e+003	(-4.97435527066122e-003dB,-2.01869971666673e-002°)
1.36458313658877e+003	(-4.97435775910961e-003dB,-2.02335329973499e-002°)
1.36772882559569e+003	(-4.97436025904297e-003dB,-2.02801761041745e-002°)
1.37088176616470e+003	(-4.97436277051726e-003dB,-2.03269267344381e-002°)
1.37404197501236e+003	(-4.97436529358168e-003dB,-2.03737851360076e-002°)
1.37720946889379e+003	(-4.97436782829317e-003dB,-2.04207515573213e-002°)
1.38038426460273e+003	(-4.97437037470383e-003dB,-2.04678262473902e-002°)
1.38356637897162e+003	(-4.97437293286962e-003dB,-2.05150094557995e-002°)
1.38675582887173e+003	(-4.97437550284362e-003dB,-2.05623014327095e-002°)
1.38995263121319e+003	(-4.97437808467888e-003dB,-2.06097024288573e-002°)
